Rank	Dataset	original cut-off	original confidence	original min alignment length	Dataset with max. confidence	cut-off	confidence	min alignment length	sequence number	group number	fasta filename	classification filename
species	Sporisorium	0.993	0.8693	50	Sporisorium	0.993	0.8693	50	123	43	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Sugiyamaella	0.982	0.9621	50	Sugiyamaella	0.982	0.9621	50	46	26	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Coleophoma	0.987	0.9091	50	Coleophoma	0.987	0.9091	50	49	11	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Austroboletus	0.945	0.8624	50	Austroboletus	0.945	0.8624	50	56	16	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Nephromopsis	0.953	0.944	50	Nephromopsis	0.953	0.944	50	53	13	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Saturnispora	0.953	0.9273	50	Saturnispora	0.953	0.9273	50	33	16	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Teratosphaeria	0.979	0.9389	50	Teratosphaeria	0.979	0.9389	50	221	51	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Fuscidea	0.949	0.9785	50	Fuscidea	0.949	0.9785	50	31	12	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Glutinoglossum	0.975	0.6775	50	All	0.988	0.8358	50	31	13	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Tubeufia	0.995	0.8356	50	All	0.988	0.8358	50	45	24	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Yamadazyma	0.983	0.8313	50	All	0.988	0.8358	50	71	22	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Paramycosphaerella	0.983	0.9218	50	Paramycosphaerella	0.983	0.9218	50	50	11	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Zopfiella	0.959	0.8841	50	Zopfiella	0.959	0.8841	50	37	16	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Dactylella	0.989	0.8731	50	Dactylella	0.989	0.8731	50	31	19	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Dufourea	0.981	0.8735	50	Dufourea	0.981	0.8735	50	41	15	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Macalpinomyces	0.99	0.9325	50	Macalpinomyces	0.99	0.9325	50	46	25	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Saccharata	0.988	0.9852	50	Saccharata	0.988	0.9852	50	35	17	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Cladia	0.979	0.6738	50	All	0.988	0.8358	50	97	13	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Hirsutella	0.982	0.8697	50	Hirsutella	0.982	0.8697	50	105	32	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Niebla	0.99	0.6304	50	All	0.988	0.8358	50	37	16	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Subulicystidium	0.966	0.6678	50	All	0.988	0.8358	50	89	15	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Teunomyces	0.7	0.9347	50	All	0.988	0.8358	50	30	11	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Pseudocyphellaria	0.991	0.767	50	All	0.988	0.8358	50	101	43	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Capronia	0.974	0.9367	50	Capronia	0.974	0.9367	50	30	18	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Seirophora	0.975	0.8385	50	Seirophora	0.975	0.8385	50	38	10	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Protoblastenia	0.939	0.792	50	All	0.988	0.8358	50	39	10	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Pachyphlodes	0.966	0.9074	50	Pachyphlodes	0.966	0.9074	50	75	12	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Plagiostoma	0.995	0.7913	50	All	0.988	0.8358	50	64	29	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Derxomyces	0.972	0.9911	50	Derxomyces	0.972	0.9911	50	64	31	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Dermoloma	0.976	0.8609	50	Dermoloma	0.976	0.8609	50	42	11	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Dermatocarpon	0.979	0.6204	50	All	0.988	0.8358	50	117	24	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Dirina	0.962	0.9172	50	Dirina	0.962	0.9172	50	132	25	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Anzia	0.964	0.8305	50	All	0.988	0.8358	50	35	13	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Oropogon	0.972	0.8954	50	Oropogon	0.972	0.8954	50	46	15	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Kondoa	0.986	0.8916	50	Kondoa	0.986	0.8916	50	43	15	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Celoporthe	0.996	0.7345	50	All	0.988	0.8358	50	35	10	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Septobasidium	0.982	0.9298	50	Septobasidium	0.982	0.9298	50	38	31	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Lobariella	0.971	0.8596	50	Lobariella	0.971	0.8596	50	51	20	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Solenopsora	0.965	0.9032	50	Solenopsora	0.965	0.9032	50	63	10	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Glomus	0.962	0.8422	50	Glomus	0.962	0.8422	50	79	13	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Stephanospora	0.974	0.8771	50	Stephanospora	0.974	0.8771	50	64	14	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Phyllopsora	0.913	0.8122	50	All	0.988	0.8358	50	112	44	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Lamprospora	0.941	0.9149	50	Lamprospora	0.941	0.9149	50	33	13	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Balsamia	0.951	0.9207	50	Balsamia	0.951	0.9207	50	37	13	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Cerinomyces	0.972	0.8294	50	All	0.988	0.8358	50	102	28	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Melanconiella	0.978	0.8966	50	Melanconiella	0.978	0.8966	50	37	16	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Lopadostoma	0.981	0.8337	50	All	0.988	0.8358	50	33	11	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	All	0.988	0.8358	50	All	0.988	0.8358	50	14601	8180	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
genus	Cortinariaceae	0.961	0.3822	50	All	0.969	0.4812	50	2619	16	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Russulaceae	0.955	0.5269	50	Russulaceae	0.955	0.5269	50	3189	12	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Nectriaceae	0.986	0.2267	50	All	0.969	0.4812	50	5957	77	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Gymnoascaceae	0.925	0.5941	50	Gymnoascaceae	0.925	0.5941	50	229	11	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Aspergillaceae	0.929	0.5929	50	Aspergillaceae	0.929	0.5929	50	2392	24	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Mortierellaceae	0.964	0.5598	50	Mortierellaceae	0.964	0.5598	50	1661	11	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Pleosporaceae	0.991	0.7247	50	Pleosporaceae	0.991	0.7247	50	5117	27	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Cordycipitaceae	0.983	0.6083	50	Cordycipitaceae	0.983	0.6083	50	3495	27	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Bionectriaceae	0.984	0.5632	50	Bionectriaceae	0.984	0.5632	50	3185	51	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Ramalinaceae	0.966	0.517	50	Ramalinaceae	0.966	0.517	50	1323	37	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Peniophoraceae	0.885	0.7575	50	Peniophoraceae	0.885	0.7575	50	934	13	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Dothideomycetes_fam_Incertae_sedis	0.883	0.9073	50	Dothideomycetes_fam_Incertae_sedis	0.883	0.9073	50	579	39	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Sporocadaceae	0.99	0.4	50	All	0.969	0.4812	50	2380	36	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Erysiphaceae	0.962	0.8231	50	Erysiphaceae	0.962	0.8231	50	2526	27	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Diaporthaceae	0.902	0.6358	50	Diaporthaceae	0.902	0.6358	50	1672	13	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Hymenochaetaceae	0.965	0.5881	50	Hymenochaetaceae	0.965	0.5881	50	3860	43	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Trichocomaceae	0.949	0.8735	50	Trichocomaceae	0.949	0.8735	50	1421	10	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Pyronemataceae	0.951	0.6336	50	Pyronemataceae	0.951	0.6336	50	5716	59	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Boletaceae	0.97	0.5286	50	Boletaceae	0.97	0.5286	50	4402	88	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Hymenogastraceae	0.972	0.5296	50	Hymenogastraceae	0.972	0.5296	50	4141	12	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Pezizaceae	0.823	0.6012	50	Pezizaceae	0.823	0.6012	50	3544	50	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Pichiaceae	0.723	0.913	50	Pichiaceae	0.723	0.913	50	1503	12	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Leptosphaeriaceae	0.941	0.5043	50	Leptosphaeriaceae	0.941	0.5043	50	801	17	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Microascaceae	0.984	0.6742	50	Microascaceae	0.984	0.6742	50	1886	23	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Lyophyllaceae	0.978	0.6868	50	Lyophyllaceae	0.978	0.6868	50	1682	22	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Ustilaginaceae	0.991	0.5081	50	Ustilaginaceae	0.991	0.5081	50	1016	17	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Helotiales_fam_Incertae_sedis	0.984	0.5618	50	Helotiales_fam_Incertae_sedis	0.984	0.5618	50	2887	60	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Mycosphaerellaceae	0.987	0.4669	50	All	0.969	0.4812	50	4263	126	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Didymellaceae	0.992	0.4903	50	Didymellaceae	0.992	0.4903	50	4575	42	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Trichosporonaceae	0.962	0.7476	50	Trichosporonaceae	0.962	0.7476	50	1218	10	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Steccherinaceae	0.963	0.6535	50	Steccherinaceae	0.963	0.6535	50	808	23	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Pezizellaceae	0.968	0.4605	50	All	0.969	0.4812	50	935	21	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Rhytismataceae	0.947	0.6282	50	Rhytismataceae	0.947	0.6282	50	769	25	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Clavicipitaceae	0.984	0.6507	50	Clavicipitaceae	0.984	0.6507	50	2409	42	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Irpicaceae	0.989	0.5521	50	Irpicaceae	0.989	0.5521	50	1143	17	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Hypoxylaceae	0.973	0.5713	50	Hypoxylaceae	0.973	0.5713	50	2336	15	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Discinellaceae	0.937	0.7838	50	Discinellaceae	0.937	0.7838	50	1063	12	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Mycenaceae	0.894	0.7212	50	Mycenaceae	0.894	0.7212	50	1873	13	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Hypocreaceae	0.972	0.7067	50	Hypocreaceae	0.972	0.7067	50	1942	22	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Hydnaceae	0.962	0.6514	50	Hydnaceae	0.962	0.6514	50	2885	11	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Agaricales_fam_Incertae_sedis	0.973	0.5599	50	Agaricales_fam_Incertae_sedis	0.973	0.5599	50	3728	78	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Entolomataceae	0.961	0.683	50	Entolomataceae	0.961	0.683	50	2342	15	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Psathyrellaceae	0.97	0.619	50	Psathyrellaceae	0.97	0.619	50	3616	16	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Ophiocordycipitaceae	0.981	0.7122	50	Ophiocordycipitaceae	0.981	0.7122	50	2331	15	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Debaryomycetaceae	0.996	0.5685	50	Debaryomycetaceae	0.996	0.5685	50	2412	13	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Massarinaceae	0.939	0.5477	50	Massarinaceae	0.939	0.5477	50	490	11	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Botryosphaeriaceae	0.99	0.8006	50	Botryosphaeriaceae	0.99	0.8006	50	5394	27	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Phanerochaetaceae	0.984	0.6643	50	Phanerochaetaceae	0.984	0.6643	50	1861	22	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Hygrophoraceae	0.924	0.7438	50	Hygrophoraceae	0.924	0.7438	50	4015	28	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Verrucariaceae	0.961	0.4366	50	All	0.969	0.4812	50	1175	32	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Xylariaceae	0.965	0.511	50	Xylariaceae	0.965	0.511	50	2888	56	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Peltigeraceae	0.7	0.7338	50	All	0.969	0.4812	50	2338	15	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Gomphaceae	0.7	0.5788	50	All	0.969	0.4812	50	1541	10	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Omphalotaceae	0.975	0.6076	50	Omphalotaceae	0.975	0.6076	50	2533	16	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Dacrymycetaceae	0.873	0.5905	50	Dacrymycetaceae	0.873	0.5905	50	245	11	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Cladoniaceae	0.944	0.9292	50	Cladoniaceae	0.944	0.9292	50	1739	15	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Chaetomiaceae	0.986	0.5874	50	Chaetomiaceae	0.986	0.5874	50	3400	48	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Phacidiaceae	0.992	0.604	50	Phacidiaceae	0.992	0.604	50	183	13	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Lecideaceae	0.883	0.696	50	Lecideaceae	0.883	0.696	50	541	16	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Phallaceae	0.883	0.8852	50	Phallaceae	0.883	0.8852	50	684	12	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Saccharomycetales_fam_Incertae_sedis	0.782	0.7931	50	Saccharomycetales_fam_Incertae_sedis	0.782	0.7931	50	1695	20	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Parmeliaceae	0.988	0.4307	50	All	0.969	0.4812	50	5151	96	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Phaeosphaeriaceae	0.972	0.506	50	Phaeosphaeriaceae	0.972	0.506	50	2637	79	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Hydnodontaceae	0.888	0.8137	50	Hydnodontaceae	0.888	0.8137	50	1597	12	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Chaetosphaeriaceae	0.969	0.5876	50	Chaetosphaeriaceae	0.969	0.5876	50	1601	60	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Orbiliaceae	0.856	0.4975	50	Orbiliaceae	0.856	0.4975	50	1636	21	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Polyporaceae	0.99	0.3138	50	All	0.969	0.4812	50	4950	90	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Stachybotryaceae	0.983	0.5107	50	Stachybotryaceae	0.983	0.5107	50	1100	34	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Tricholomataceae	0.961	0.6374	50	Tricholomataceae	0.961	0.6374	50	1698	13	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Agaricaceae	0.982	0.4177	50	All	0.969	0.4812	50	5432	43	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Onygenaceae	0.911	0.5708	50	Onygenaceae	0.911	0.5708	50	1034	32	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Pezizomycotina_fam_Incertae_sedis	0.926	0.8591	50	Pezizomycotina_fam_Incertae_sedis	0.926	0.8591	50	552	113	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Sclerotiniaceae	0.976	0.4229	50	All	0.969	0.4812	50	1806	37	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Hymenochaetales_fam_Incertae_sedis	0.943	0.8832	50	Hymenochaetales_fam_Incertae_sedis	0.943	0.8832	50	469	14	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Caliciaceae	0.944	0.4757	50	All	0.969	0.4812	50	520	25	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Physalacriaceae	0.963	0.828	50	Physalacriaceae	0.963	0.828	50	2066	27	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Cucurbitariaceae	0.7	0.6817	50	All	0.969	0.4812	50	583	12	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Atheliaceae	0.963	0.6432	50	Atheliaceae	0.963	0.6432	50	3245	10	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Clavariaceae	0.886	0.6683	50	Clavariaceae	0.886	0.6683	50	3014	10	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Marasmiaceae	0.964	0.7426	50	Marasmiaceae	0.964	0.7426	50	1502	11	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Hypocreales_fam_Incertae_sedis	0.95	0.6949	50	Hypocreales_fam_Incertae_sedis	0.95	0.6949	50	156	18	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Auriculariaceae	0.964	0.7317	50	Auriculariaceae	0.964	0.7317	50	1289	13	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Melanommataceae	0.984	0.6977	50	Melanommataceae	0.984	0.6977	50	669	26	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Strophariaceae	0.969	0.6709	50	Strophariaceae	0.969	0.6709	50	1685	13	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Lachnaceae	0.984	0.5219	50	Lachnaceae	0.984	0.5219	50	711	19	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Cryphonectriaceae	0.988	0.7737	50	Cryphonectriaceae	0.988	0.7737	50	387	27	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Helotiaceae	0.969	0.5875	50	Helotiaceae	0.969	0.5875	50	1427	27	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Glomeraceae	0.926	0.6015	50	Glomeraceae	0.926	0.6015	50	2513	18	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Herpotrichiellaceae	0.96	0.4545	50	All	0.969	0.4812	50	3897	21	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Hyaloscyphaceae	0.984	0.6393	50	Hyaloscyphaceae	0.984	0.6393	50	2663	31	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Teloschistaceae	0.968	0.5216	50	Teloschistaceae	0.968	0.5216	50	2708	93	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Mollisiaceae	0.993	0.6443	50	Mollisiaceae	0.993	0.6443	50	1349	11	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Amylocorticiaceae	0.901	0.9077	50	Amylocorticiaceae	0.901	0.9077	50	619	14	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Fomitopsidaceae	0.981	0.5428	50	Fomitopsidaceae	0.981	0.5428	50	1203	27	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Stictidaceae	0.929	0.6383	50	Stictidaceae	0.929	0.6383	50	244	19	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Sarcoscyphaceae	0.92	0.7414	50	Sarcoscyphaceae	0.92	0.7414	50	254	11	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Magnaporthaceae	0.965	0.7096	50	Magnaporthaceae	0.965	0.7096	50	595	20	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Bolbitiaceae	0.944	0.5512	50	Bolbitiaceae	0.944	0.5512	50	1108	11	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Didymosphaeriaceae	0.97	0.5553	50	Didymosphaeriaceae	0.97	0.5553	50	2046	33	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Plectosphaerellaceae	0.994	0.679	50	Plectosphaerellaceae	0.994	0.679	50	1549	26	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Lecanoraceae	0.95	0.5144	50	Lecanoraceae	0.95	0.5144	50	1570	21	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Xylariales_fam_Incertae_sedis	0.952	0.8058	50	Xylariales_fam_Incertae_sedis	0.952	0.8058	50	582	29	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Ophiostomataceae	0.966	0.7719	50	Ophiostomataceae	0.966	0.7719	50	1690	16	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Dermateaceae	0.984	0.683	50	Dermateaceae	0.984	0.683	50	1065	20	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Diatrypaceae	0.993	0.4627	50	All	0.969	0.4812	50	1190	18	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Dothideaceae	0.989	0.6563	50	Dothideaceae	0.989	0.6563	50	352	10	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Saccharomycetaceae	0.944	0.8707	50	Saccharomycetaceae	0.944	0.8707	50	3123	21	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Schizoporaceae	0.824	0.5034	50	Schizoporaceae	0.824	0.5034	50	1470	14	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Polyporales_fam_Incertae_sedis	0.965	0.723	50	Polyporales_fam_Incertae_sedis	0.965	0.723	50	858	35	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Albatrellaceae	0.963	0.7	50	Albatrellaceae	0.963	0.7	50	212	10	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Ajellomycetaceae	0.964	0.8751	50	Ajellomycetaceae	0.964	0.8751	50	428	10	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Lentitheciaceae	0.967	0.7942	50	Lentitheciaceae	0.967	0.7942	50	486	14	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Rickenellaceae	0.949	0.6993	50	Rickenellaceae	0.949	0.6993	50	664	10	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Dictyosporiaceae	0.891	0.672	50	Dictyosporiaceae	0.891	0.672	50	255	14	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Cordieritidaceae	0.917	0.7165	50	Cordieritidaceae	0.917	0.7165	50	63	14	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Stereaceae	0.983	0.6784	50	Stereaceae	0.983	0.6784	50	893	16	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Microbotryomycetes_fam_Incertae_sedis	0.903	0.888	50	Microbotryomycetes_fam_Incertae_sedis	0.903	0.888	50	351	14	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Lophiostomataceae	0.882	0.677	50	Lophiostomataceae	0.882	0.677	50	530	23	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Ascomycota_fam_Incertae_sedis	0.928	0.8479	50	Ascomycota_fam_Incertae_sedis	0.928	0.8479	50	361	51	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
