Rank	Dataset	original cut-off	original confidence	original min alignment length	Dataset with max. confidence	cut-off	confidence	min alignment length	sequence number	group number	fasta filename	classification filename
species	Galerina	0.983	0.8884	50	Galerina	0.983	0.8884	50	254	47	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Phlegmacium	0.99	0.8368	50	Phlegmacium	0.99	0.8368	50	411	169	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Ochrolechia	0.967	0.8503	50	Ochrolechia	0.967	0.8503	50	65	21	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Coniothyrium	0.979	0.8545	50	Coniothyrium	0.979	0.8545	50	63	23	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Phaeoacremonium	0.994	0.9077	50	Phaeoacremonium	0.994	0.9077	50	128	24	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Dichostereum	0.956	0.9816	50	Dichostereum	0.956	0.9816	50	31	12	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Hyphodontia	0.957	0.8925	50	Hyphodontia	0.957	0.8925	50	171	30	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Xanthoria	0.972	0.922	50	Xanthoria	0.972	0.922	50	176	11	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Hypoxylon	0.967	0.8235	50	All	0.987	0.8262	50	484	96	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Trichaptum	0.982	0.9352	50	Trichaptum	0.982	0.9352	50	115	12	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Erioscyphella	0.973	0.8988	50	Erioscyphella	0.973	0.8988	50	39	13	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Keratinophyton	0.988	0.8335	50	Keratinophyton	0.988	0.8335	50	33	15	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Xerocomus	0.979	0.9096	50	Xerocomus	0.979	0.9096	50	87	23	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Pyrenopeziza	0.973	0.9436	50	Pyrenopeziza	0.973	0.9436	50	34	16	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Tylopilus	0.982	0.8861	50	Tylopilus	0.982	0.8861	50	112	36	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Monilinia	0.992	0.9366	50	Monilinia	0.992	0.9366	50	87	15	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Cladonia	0.988	0.7343	50	All	0.987	0.8262	50	563	179	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Porpidia	0.951	0.8412	50	Porpidia	0.951	0.8412	50	68	19	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Gnomoniopsis	0.988	0.9169	50	Gnomoniopsis	0.988	0.9169	50	44	13	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Lactarius	0.988	0.8353	50	Lactarius	0.988	0.8353	50	915	211	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Ceratobasidium	0.961	0.9702	50	Ceratobasidium	0.961	0.9702	50	195	12	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Ophiocordyceps	0.968	0.8568	50	Ophiocordyceps	0.968	0.8568	50	466	68	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Rhodocollybia	0.974	0.887	50	Rhodocollybia	0.974	0.887	50	116	22	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Sarcodon	0.961	1.0	50	Sarcodon	0.961	1.0	50	54	20	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Neocamarosporium	0.979	0.9222	50	Neocamarosporium	0.979	0.9222	50	34	10	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Mallocybe	0.984	0.882	50	Mallocybe	0.984	0.882	50	77	31	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Thaxterogaster	0.985	0.8151	50	All	0.987	0.8262	50	301	76	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Neosetophoma	0.987	0.8133	50	All	0.987	0.8262	50	36	11	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Candelariella	0.975	0.7544	50	All	0.987	0.8262	50	135	30	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Neocucurbitaria	0.988	0.8463	50	Neocucurbitaria	0.988	0.8463	50	47	17	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Cladophialophora	0.981	0.8856	50	Cladophialophora	0.981	0.8856	50	211	42	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Malassezia	0.983	0.9561	50	Malassezia	0.983	0.9561	50	456	13	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Rinodina	0.97	0.8284	50	Rinodina	0.97	0.8284	50	118	67	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Melampsora	0.986	0.7582	50	All	0.987	0.8262	50	100	26	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Phlebia	0.956	0.8347	50	Phlebia	0.956	0.8347	50	243	30	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Paraphaeosphaeria	0.986	0.8823	50	Paraphaeosphaeria	0.986	0.8823	50	60	12	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Zygosaccharomyces	0.968	0.9649	50	Zygosaccharomyces	0.968	0.9649	50	154	12	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Lecanicillium	0.981	0.8745	50	Lecanicillium	0.981	0.8745	50	109	13	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Parasola	0.989	0.7666	50	All	0.987	0.8262	50	69	14	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Muyocopron	0.988	0.9461	50	Muyocopron	0.988	0.9461	50	32	11	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Collybia	0.93	0.8581	50	Collybia	0.93	0.8581	50	46	10	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Humicola	0.994	0.6937	50	All	0.987	0.8262	50	36	18	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Sebacina	0.942	0.6318	50	All	0.987	0.8262	50	61	12	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Sporobolomyces	0.994	0.826	50	All	0.987	0.8262	50	125	16	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Calogaya	0.982	0.7391	50	All	0.987	0.8262	50	152	19	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Clavulinopsis	0.965	0.7409	50	All	0.987	0.8262	50	84	27	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Amauroderma	0.985	0.7742	50	All	0.987	0.8262	50	118	21	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Coccomyces	0.961	0.8335	50	Coccomyces	0.961	0.8335	50	52	23	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Kretzschmaria	0.971	0.8558	50	Kretzschmaria	0.971	0.8558	50	40	14	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Leptogium	0.965	0.854	50	Leptogium	0.965	0.854	50	143	26	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Lophiostoma	0.988	0.6777	50	All	0.987	0.8262	50	75	37	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Lepiota	0.98	0.8503	50	Lepiota	0.98	0.8503	50	440	107	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Tulostoma	0.979	0.9333	50	Tulostoma	0.979	0.9333	50	102	43	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Chlorociboria	0.942	0.9622	50	Chlorociboria	0.942	0.9622	50	58	21	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Polyporus	0.969	0.8128	50	All	0.987	0.8262	50	251	41	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Ophiostoma	0.993	0.8335	50	Ophiostoma	0.993	0.8335	50	263	68	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Physcia	0.981	0.7394	50	All	0.987	0.8262	50	131	26	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Fuscopannaria	0.981	0.7979	50	All	0.987	0.8262	50	43	15	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Bacidia	0.97	0.9169	50	Bacidia	0.97	0.9169	50	92	42	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Pseudosperma	0.973	0.8611	50	Pseudosperma	0.973	0.8611	50	88	39	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Arthrobotrys	0.984	0.8164	50	All	0.987	0.8262	50	118	29	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Acaulospora	0.963	0.7746	50	All	0.987	0.8262	50	231	33	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Zasmidium	0.982	0.88	50	Zasmidium	0.982	0.88	50	137	53	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Golovinomyces	0.982	0.7806	50	All	0.987	0.8262	50	98	16	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Mollisia	0.983	0.7988	50	All	0.987	0.8262	50	106	36	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Leucoagaricus	0.981	0.8034	50	All	0.987	0.8262	50	287	84	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Rhodocybe	0.935	0.9222	50	Rhodocybe	0.935	0.9222	50	52	18	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Neonectria	0.988	0.8658	50	Neonectria	0.988	0.8658	50	67	10	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Leptosphaeria	0.984	0.8812	50	Leptosphaeria	0.984	0.8812	50	70	32	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Peziza	0.984	0.8915	50	Peziza	0.984	0.8915	50	172	54	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Conocybe	0.985	0.7902	50	All	0.987	0.8262	50	215	101	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Sphaerulina	0.993	0.9044	50	Sphaerulina	0.993	0.9044	50	99	21	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Starmerella	0.987	0.9321	50	Starmerella	0.987	0.9321	50	67	23	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Toninia	0.957	0.849	50	Toninia	0.957	0.849	50	31	13	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Distoseptispora	0.981	0.8903	50	Distoseptispora	0.981	0.8903	50	64	35	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Lentinellus	0.985	0.8467	50	Lentinellus	0.985	0.8467	50	109	17	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Colacogloea	0.955	0.9542	50	Colacogloea	0.955	0.9542	50	58	14	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Gymnosporangium	0.978	0.9451	50	Gymnosporangium	0.978	0.9451	50	41	14	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Hyaloscypha	0.986	0.7971	50	All	0.987	0.8262	50	246	12	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Terfezia	0.989	0.8867	50	Terfezia	0.989	0.8867	50	67	18	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Lecania	0.971	0.8741	50	Lecania	0.971	0.8741	50	49	24	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Favolaschia	0.99	0.795	50	All	0.987	0.8262	50	46	16	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Leucocoprinus	0.977	0.944	50	Leucocoprinus	0.977	0.944	50	79	16	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Clitocybe	0.99	0.7596	50	All	0.987	0.8262	50	170	41	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Flavoplaca	0.983	0.8136	50	All	0.987	0.8262	50	134	22	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Clavaria	0.968	0.8403	50	Clavaria	0.968	0.8403	50	155	48	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Phaeoclavulina	0.955	0.7167	50	All	0.987	0.8262	50	63	20	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Volvariella	0.962	0.9181	50	Volvariella	0.962	0.9181	50	104	21	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Phylloporus	0.988	0.8616	50	Phylloporus	0.988	0.8616	50	118	34	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Ramaria	0.986	0.8304	50	Ramaria	0.986	0.8304	50	399	103	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Emericellopsis	0.995	0.7972	50	All	0.987	0.8262	50	48	11	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Clavariadelphus	0.979	0.7406	50	All	0.987	0.8262	50	62	14	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Tolypocladium	0.99	0.8146	50	All	0.987	0.8262	50	54	14	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Physisporinus	0.956	0.7442	50	All	0.987	0.8262	50	54	13	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Cuphophyllus	0.95	0.7393	50	All	0.987	0.8262	50	128	23	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Hodophilus	0.981	0.8638	50	Hodophilus	0.981	0.8638	50	112	23	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Cora	0.981	0.8978	50	Cora	0.981	0.8978	50	185	48	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Gnomonia	0.992	0.8593	50	Gnomonia	0.992	0.8593	50	41	21	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Backusella	0.977	0.8715	50	Backusella	0.977	0.8715	50	89	26	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Acarospora	0.979	0.7202	50	All	0.987	0.8262	50	265	73	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Metschnikowia	0.976	0.7956	50	All	0.987	0.8262	50	198	44	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Chaetosphaeria	0.952	0.901	50	Chaetosphaeria	0.952	0.901	50	53	29	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Fomitiporia	0.982	0.9062	50	Fomitiporia	0.982	0.9062	50	209	44	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Endoraecium	0.966	0.9596	50	Endoraecium	0.966	0.9596	50	33	13	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Phellinus	0.985	0.6638	50	All	0.987	0.8262	50	395	51	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Phyllachora	0.991	0.9336	50	Phyllachora	0.991	0.9336	50	47	23	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Pyrenula	0.975	0.803	50	All	0.987	0.8262	50	104	42	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Hyphopichia	0.97	0.9627	50	Hyphopichia	0.97	0.9627	50	60	11	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Preussia	0.972	0.8485	50	Preussia	0.972	0.8485	50	65	19	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Scytalidium	0.97	0.7143	50	All	0.987	0.8262	50	31	10	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Cosmospora	0.989	0.8664	50	Cosmospora	0.989	0.8664	50	45	10	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Circinaria	0.978	0.7621	50	All	0.987	0.8262	50	101	24	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Knufia	0.987	0.9914	50	Knufia	0.987	0.9914	50	70	11	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Chroogomphus	0.988	0.926	50	Chroogomphus	0.988	0.926	50	100	14	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Exidia	0.991	0.8703	50	Exidia	0.991	0.8703	50	72	12	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Vishniacozyma	0.977	0.7456	50	All	0.987	0.8262	50	118	15	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Microglossum	0.97	0.7186	50	All	0.987	0.8262	50	40	10	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Dictyosporium	0.994	0.8798	50	Dictyosporium	0.994	0.8798	50	32	20	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Tetrapyrgos	0.993	0.6866	50	All	0.987	0.8262	50	44	12	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Malbranchea	0.976	0.8566	50	Malbranchea	0.976	0.8566	50	49	16	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Termitomyces	0.959	0.7479	50	All	0.987	0.8262	50	86	17	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Hydnellum	0.978	0.8549	50	Hydnellum	0.978	0.8549	50	224	41	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Fuscoporia	0.979	0.8044	50	All	0.987	0.8262	50	137	34	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Aphanoascus	0.988	0.7365	50	All	0.987	0.8262	50	68	13	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Diatrype	0.977	0.8788	50	Diatrype	0.977	0.8788	50	63	17	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Akanthomyces	0.989	0.6053	50	All	0.987	0.8262	50	67	12	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Retiboletus	0.971	0.9181	50	Retiboletus	0.971	0.9181	50	35	14	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Seiridium	0.994	0.7996	50	All	0.987	0.8262	50	35	19	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Dactylellina	0.952	0.7775	50	All	0.987	0.8262	50	57	11	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Bryoria	0.993	0.9179	50	Bryoria	0.993	0.9179	50	109	22	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Inosperma	0.975	0.8245	50	All	0.987	0.8262	50	99	36	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Microbotryum	0.989	0.9063	50	Microbotryum	0.989	0.9063	50	120	35	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Entyloma	0.996	0.9005	50	Entyloma	0.996	0.9005	50	71	49	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Bacidina	0.981	0.7831	50	All	0.987	0.8262	50	44	17	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Resinicium	0.984	0.9031	50	Resinicium	0.984	0.9031	50	66	11	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Tubaria	0.965	0.7919	50	All	0.987	0.8262	50	62	22	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Phaeophyscia	0.986	0.7769	50	All	0.987	0.8262	50	81	25	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Apiotrichum	0.983	0.9153	50	Apiotrichum	0.983	0.9153	50	89	15	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Biatora	0.978	0.9205	50	Biatora	0.978	0.9205	50	118	46	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Deconica	0.995	0.7881	50	All	0.987	0.8262	50	59	27	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Calicium	0.98	0.7685	50	All	0.987	0.8262	50	76	28	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Ceratocystiopsis	0.968	0.7901	50	All	0.987	0.8262	50	34	11	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Podoscypha	0.981	0.7762	50	All	0.987	0.8262	50	50	15	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Chlorophyllum	0.983	0.9145	50	Chlorophyllum	0.983	0.9145	50	118	13	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Ramularia	0.987	0.7939	50	All	0.987	0.8262	50	97	58	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Perenniporia	0.981	0.864	50	Perenniporia	0.981	0.864	50	199	55	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Albatrellus	0.989	0.8879	50	Albatrellus	0.989	0.8879	50	35	11	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Parmotrema	0.985	0.7707	50	All	0.987	0.8262	50	200	29	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Rossbeevera	0.992	0.7357	50	All	0.987	0.8262	50	52	10	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Dacrymyces	0.954	0.9148	50	Dacrymyces	0.954	0.9148	50	47	18	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Cladobotryum	0.991	0.8351	50	Cladobotryum	0.991	0.8351	50	74	17	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Cyathus	0.995	0.8727	50	Cyathus	0.995	0.8727	50	79	25	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Descolea	0.973	0.933	50	Descolea	0.973	0.933	50	60	12	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Eutypa	0.975	0.8535	50	Eutypa	0.975	0.8535	50	150	16	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Rhizopogon	0.991	0.8032	50	All	0.987	0.8262	50	603	44	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Graphium	0.994	0.958	50	Graphium	0.994	0.958	50	37	11	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Uromyces	0.987	0.7408	50	All	0.987	0.8262	50	118	29	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Hymenoscyphus	0.983	0.8535	50	Hymenoscyphus	0.983	0.8535	50	286	40	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Lyophyllum	0.985	0.7226	50	All	0.987	0.8262	50	131	27	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Venturia	0.989	0.8587	50	Venturia	0.989	0.8587	50	113	13	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Melanogaster	0.965	0.7665	50	All	0.987	0.8262	50	49	12	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Diploschistes	0.983	0.8745	50	Diploschistes	0.983	0.8745	50	49	10	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Aureonarius	0.954	0.9581	50	Aureonarius	0.954	0.9581	50	51	13	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Panellus	0.974	0.8722	50	Panellus	0.974	0.8722	50	71	13	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Tilletia	0.991	0.8244	50	All	0.987	0.8262	50	199	54	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Lobothallia	0.948	0.8364	50	Lobothallia	0.948	0.8364	50	38	13	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Cronartium	0.986	0.8605	50	Cronartium	0.986	0.8605	50	47	10	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Psora	0.945	0.843	50	Psora	0.945	0.843	50	169	27	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Aspicilia	0.965	0.694	50	All	0.987	0.8262	50	143	50	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Daedalea	0.969	0.8753	50	Daedalea	0.969	0.8753	50	71	15	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Nemania	0.976	0.8727	50	Nemania	0.976	0.8727	50	246	26	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Diatrypella	0.982	0.7442	50	All	0.987	0.8262	50	82	18	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Ceriporiopsis	0.951	0.9087	50	Ceriporiopsis	0.951	0.9087	50	85	19	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Heterodermia	0.973	0.7879	50	All	0.987	0.8262	50	75	20	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Cystoderma	0.986	0.8345	50	Cystoderma	0.986	0.8345	50	101	15	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Verrucaria	0.986	0.8126	50	All	0.987	0.8262	50	346	89	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Chaenotheca	0.981	0.7242	50	All	0.987	0.8262	50	76	21	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Lobaria	0.987	0.7359	50	All	0.987	0.8262	50	126	25	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Strobilomyces	0.965	0.8095	50	All	0.987	0.8262	50	68	22	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Grosmannia	0.991	0.9117	50	Grosmannia	0.991	0.9117	50	59	19	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Uromycladium	0.972	0.8231	50	All	0.987	0.8262	50	55	11	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Melanohalea	0.993	0.6747	50	All	0.987	0.8262	50	110	16	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Panus	0.962	0.7823	50	All	0.987	0.8262	50	55	11	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Phaeotremella	0.982	0.8173	50	All	0.987	0.8262	50	32	13	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Clitocybula	0.954	0.8825	50	Clitocybula	0.954	0.8825	50	35	11	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
